game_date,season,game_type,visitor_team,visitor_code,visitor_goals,home_team,home_code,home_goals,overtime,attendance,game_length,neutral_site,venue_note,in_window,fetch_date
2024-01-12,20232024,regular,Philadelphia Flyers,PHI,4,Minnesota Wild,MIN,3,OT,18473,2:35,0,,1,2026-08-08
2024-01-13,20232024,regular,Vancouver Canucks,VAN,1,Buffalo Sabres,BUF,0,,17662,2:35,0,,1,2026-08-08
2024-01-13,20232024,regular,Pittsburgh Penguins,PIT,2,Carolina Hurricanes,CAR,3,OT,18932,2:34,0,,1,2026-08-08
2024-01-13,20232024,regular,Dallas Stars,DAL,3,Chicago Blackhawks,CHI,1,,18889,2:27,0,,1,2026-08-08
2024-01-13,20232024,regular,Seattle Kraken,SEA,7,Columbus Blue Jackets,CBJ,4,,18588,2:28,0,,1,2026-08-08
2024-01-13,20232024,regular,Los Angeles Kings,LA,3,Detroit Red Wings,DET,5,,19515,2:35,0,,1,2026-08-08
2024-01-13,20232024,regular,New Jersey Devils,NJ,4,Florida Panthers,FLA,1,,19526,2:23,0,,1,2026-08-08
2024-01-13,20232024,regular,Arizona Coyotes,UTA,6,Minnesota Wild,MIN,0,,18812,2:32,0,,1,2026-08-08
2024-01-13,20232024,regular,Edmonton Oilers,EDM,2,Montreal Canadiens,MON,1,OT,21105,2:37,0,,1,2026-08-08
2024-01-13,20232024,regular,New York Islanders,NYI,1,Nashville Predators,NAS,3,,17474,2:23,0,,1,2026-08-08
2024-01-13,20232024,regular,San Jose Sharks,SJ,4,Ottawa Senators,OTT,5,,18764,2:23,0,,1,2026-08-08
2024-01-13,20232024,regular,Boston Bruins,BOS,4,St. Louis Blues,STL,3,OT,18096,2:31,0,,1,2026-08-08
2024-01-13,20232024,regular,Anaheim Ducks,ANA,1,Tampa Bay Lightning,TB,5,,19092,2:28,0,,1,2026-08-08
2024-01-13,20232024,regular,Colorado Avalanche,COL,5,Toronto Maple Leafs,TOR,3,,19298,2:22,0,,1,2026-08-08
2024-01-13,20232024,regular,Calgary Flames,CGY,3,Vegas Golden Knights,VEG,1,,17858,2:27,0,,1,2026-08-08
2024-01-13,20232024,regular,New York Rangers,NYR,2,Washington Capitals,WAS,3,,18573,2:35,0,,1,2026-08-08
2024-01-13,20232024,regular,Philadelphia Flyers,PHI,2,Winnipeg Jets,WPG,0,,14540,2:25,0,,1,2026-08-08
2024-01-14,20232024,regular,Washington Capitals,WAS,1,New York Rangers,NYR,2,,18006,2:29,0,,1,2026-08-08
2024-01-14,20232024,regular,Detroit Red Wings,DET,4,Toronto Maple Leafs,TOR,2,,18772,2:24,0,,1,2026-08-08
2024-01-15,20232024,regular,New Jersey Devils,NJ,0,Boston Bruins,BOS,3,,17850,2:33,0,,1,2026-08-08
2024-01-15,20232024,regular,San Jose Sharks,SJ,0,Buffalo Sabres,BUF,3,,16186,2:25,0,,1,2026-08-08
2024-01-15,20232024,regular,Los Angeles Kings,LA,5,Carolina Hurricanes,CAR,2,,18825,2:28,0,,1,2026-08-08
2024-01-15,20232024,regular,Vancouver Canucks,VAN,3,Columbus Blue Jackets,CBJ,4,SO,17622,2:31,0,,1,2026-08-08
2024-01-15,20232024,regular,Anaheim Ducks,ANA,5,Florida Panthers,FLA,4,OT,17885,2:34,0,,1,2026-08-08
2024-01-15,20232024,regular,New York Islanders,NYI,0,Minnesota Wild,MIN,5,,18231,2:31,0,,1,2026-08-08
2024-01-15,20232024,regular,Colorado Avalanche,COL,3,Montreal Canadiens,MON,4,,21205,2:36,0,,1,2026-08-08
2024-01-15,20232024,regular,Seattle Kraken,SEA,0,Pittsburgh Penguins,PIT,3,,18202,2:23,0,,1,2026-08-08
2024-01-15,20232024,regular,Philadelphia Flyers,PHI,4,St. Louis Blues,STL,2,,18096,2:20,0,,1,2026-08-08
2024-01-15,20232024,regular,Nashville Predators,NAS,1,Vegas Golden Knights,VEG,4,,17719,2:27,0,,1,2026-08-08
2024-01-16,20232024,regular,Arizona Coyotes,UTA,2,Calgary Flames,CGY,3,OT,17407,2:31,0,,1,2026-08-08
2024-01-16,20232024,regular,San Jose Sharks,SJ,1,Chicago Blackhawks,CHI,2,SO,16401,2:44,0,,1,2026-08-08
2024-01-16,20232024,regular,Los Angeles Kings,LA,1,Dallas Stars,DAL,5,,18532,2:23,0,,1,2026-08-08
2024-01-16,20232024,regular,Toronto Maple Leafs,TOR,2,Edmonton Oilers,EDM,4,,18347,2:25,0,,1,2026-08-08
2024-01-16,20232024,regular,Seattle Kraken,SEA,2,New York Rangers,NYR,5,,18006,2:19,0,,1,2026-08-08
2024-01-16,20232024,regular,Colorado Avalanche,COL,7,Ottawa Senators,OTT,4,,16242,2:38,0,,1,2026-08-08
2024-01-16,20232024,regular,Anaheim Ducks,ANA,0,Washington Capitals,WAS,2,,15961,2:21,0,,1,2026-08-08
2024-01-16,20232024,regular,New York Islanders,NYI,2,Winnipeg Jets,WPG,4,,12600,2:31,0,,1,2026-08-08
2024-01-17,20232024,regular,Detroit Red Wings,DET,3,Florida Panthers,FLA,2,OT,17958,2:31,0,,1,2026-08-08
2024-01-17,20232024,regular,Montreal Canadiens,MON,3,New Jersey Devils,NJ,2,,16022,2:19,0,,1,2026-08-08
2024-01-18,20232024,regular,Colorado Avalanche,COL,2,Boston Bruins,BOS,5,,17850,2:34,0,,1,2026-08-08
2024-01-18,20232024,regular,Chicago Blackhawks,CHI,0,Buffalo Sabres,BUF,3,,15465,2:13,0,,1,2026-08-08
2024-01-18,20232024,regular,Toronto Maple Leafs,TOR,4,Calgary Flames,CGY,3,,18714,2:38,0,,1,2026-08-08
2024-01-18,20232024,regular,Seattle Kraken,SEA,2,Edmonton Oilers,EDM,4,,18347,2:33,0,,1,2026-08-08
2024-01-18,20232024,regular,Nashville Predators,NAS,2,Los Angeles Kings,LA,1,,18145,2:29,0,,1,2026-08-08
2024-01-18,20232024,regular,Montreal Canadiens,MON,2,Ottawa Senators,OTT,6,,19286,2:32,0,,1,2026-08-08
2024-01-18,20232024,regular,Dallas Stars,DAL,1,Philadelphia Flyers,PHI,5,,18024,2:27,0,,1,2026-08-08
2024-01-18,20232024,regular,Minnesota Wild,MIN,3,Tampa Bay Lightning,TB,7,,19092,2:29,0,,1,2026-08-08
2024-01-18,20232024,regular,Arizona Coyotes,UTA,1,Vancouver Canucks,VAN,2,,19005,2:30,0,,1,2026-08-08
2024-01-18,20232024,regular,New York Rangers,NYR,1,Vegas Golden Knights,VEG,5,,18149,2:25,0,,1,2026-08-08
2024-01-18,20232024,regular,St. Louis Blues,STL,2,Washington Capitals,WAS,5,,17909,2:27,0,,1,2026-08-08
2024-01-19,20232024,regular,Detroit Red Wings,DET,2,Carolina Hurricanes,CAR,4,,18841,2:27,0,,1,2026-08-08
2024-01-19,20232024,regular,New York Islanders,NYI,3,Chicago Blackhawks,CHI,4,OT,18463,2:30,0,,1,2026-08-08
2024-01-19,20232024,regular,New Jersey Devils,NJ,4,Columbus Blue Jackets,CBJ,1,,18630,2:25,0,,1,2026-08-08
2024-01-19,20232024,regular,Minnesota Wild,MIN,6,Florida Panthers,FLA,4,,19595,2:39,0,,1,2026-08-08
2024-01-20,20232024,regular,Nashville Predators,NAS,2,Arizona Coyotes,UTA,3,,4600,2:31,0,,1,2026-08-08
2024-01-20,20232024,regular,Montreal Canadiens,MON,4,Boston Bruins,BOS,9,,17850,2:32,0,,1,2026-08-08
2024-01-20,20232024,regular,Tampa Bay Lightning,TB,3,Buffalo Sabres,BUF,1,,18246,2:16,0,,1,2026-08-08
2024-01-20,20232024,regular,Edmonton Oilers,EDM,3,Calgary Flames,CGY,1,,19289,2:25,0,,1,2026-08-08
2024-01-20,20232024,regular,New York Rangers,NYR,1,Los Angeles Kings,LA,2,,18292,2:28,0,,1,2026-08-08
2024-01-20,20232024,regular,Dallas Stars,DAL,6,New Jersey Devils,NJ,2,,16514,2:33,0,,1,2026-08-08
2024-01-20,20232024,regular,Winnipeg Jets,WPG,2,Ottawa Senators,OTT,1,OT,19388,2:28,0,,1,2026-08-08
2024-01-20,20232024,regular,Colorado Avalanche,COL,7,Philadelphia Flyers,PHI,4,,19078,2:30,0,,1,2026-08-08
2024-01-20,20232024,regular,Anaheim Ducks,ANA,3,San Jose Sharks,SJ,5,,17435,2:30,0,,1,2026-08-08
2024-01-20,20232024,regular,Washington Capitals,WAS,0,St. Louis Blues,STL,3,,18096,2:25,0,,1,2026-08-08
2024-01-20,20232024,regular,Toronto Maple Leafs,TOR,4,Vancouver Canucks,VAN,6,,18865,2:33,0,,1,2026-08-08
2024-01-20,20232024,regular,Pittsburgh Penguins,PIT,2,Vegas Golden Knights,VEG,3,,18319,2:29,0,,1,2026-08-08
2024-01-21,20232024,regular,New York Rangers,NYR,5,Anaheim Ducks,ANA,2,,16197,2:32,0,,1,2026-08-08
2024-01-21,20232024,regular,Minnesota Wild,MIN,5,Carolina Hurricanes,CAR,2,,18749,2:29,0,,1,2026-08-08
2024-01-21,20232024,regular,Tampa Bay Lightning,TB,1,Detroit Red Wings,DET,2,,19515,2:29,0,,1,2026-08-08
2024-01-21,20232024,regular,Dallas Stars,DAL,2,New York Islanders,NYI,3,OT,17255,2:28,0,,1,2026-08-08
2024-01-21,20232024,regular,Ottawa Senators,OTT,5,Philadelphia Flyers,PHI,3,,18930,2:38,0,,1,2026-08-08
2024-01-21,20232024,regular,Toronto Maple Leafs,TOR,3,Seattle Kraken,SEA,1,,17151,2:24,0,,1,2026-08-08
2024-01-22,20232024,regular,Pittsburgh Penguins,PIT,2,Arizona Coyotes,UTA,5,,4600,2:32,0,,1,2026-08-08
2024-01-22,20232024,regular,Winnipeg Jets,WPG,1,Boston Bruins,BOS,4,,17850,2:26,0,,1,2026-08-08
2024-01-22,20232024,regular,San Jose Sharks,SJ,4,Los Angeles Kings,LA,3,SO,18145,2:35,0,,1,2026-08-08
2024-01-22,20232024,regular,Florida Panthers,FLA,4,Nashville Predators,NAS,1,,17159,2:30,0,,1,2026-08-08
2024-01-22,20232024,regular,Vegas Golden Knights,VEG,5,New Jersey Devils,NJ,6,OT,16514,2:33,0,,1,2026-08-08
2024-01-22,20232024,regular,Chicago Blackhawks,CHI,0,Vancouver Canucks,VAN,2,,18714,2:12,0,,1,2026-08-08
2024-01-23,20232024,regular,Buffalo Sabres,BUF,2,Anaheim Ducks,ANA,4,,16302,2:27,0,,1,2026-08-08
2024-01-23,20232024,regular,St. Louis Blues,STL,4,Calgary Flames,CGY,3,,16813,2:24,0,,1,2026-08-08
2024-01-23,20232024,regular,Dallas Stars,DAL,5,Detroit Red Wings,DET,4,,18923,2:27,0,,1,2026-08-08
2024-01-23,20232024,regular,Columbus Blue Jackets,CBJ,1,Edmonton Oilers,EDM,4,,18347,2:22,0,,1,2026-08-08
2024-01-23,20232024,regular,Washington Capitals,WAS,3,Minnesota Wild,MIN,5,,18437,2:29,0,,1,2026-08-08
2024-01-23,20232024,regular,Ottawa Senators,OTT,4,Montreal Canadiens,MON,1,,21105,2:23,0,,1,2026-08-08
2024-01-23,20232024,regular,Vegas Golden Knights,VEG,3,New York Islanders,NYI,2,,16077,2:24,0,,1,2026-08-08
2024-01-23,20232024,regular,Tampa Bay Lightning,TB,6,Philadelphia Flyers,PHI,3,,17937,2:28,0,,1,2026-08-08
2024-01-23,20232024,regular,New York Rangers,NYR,2,San Jose Sharks,SJ,3,OT,12892,2:29,0,,1,2026-08-08
2024-01-24,20232024,regular,Carolina Hurricanes,CAR,3,Boston Bruins,BOS,2,,17850,2:28,0,,1,2026-08-08
2024-01-24,20232024,regular,Washington Capitals,WAS,2,Colorado Avalanche,COL,6,,18136,2:36,0,,1,2026-08-08
2024-01-24,20232024,regular,Arizona Coyotes,UTA,2,Florida Panthers,FLA,6,,17020,2:39,0,,1,2026-08-08
2024-01-24,20232024,regular,Buffalo Sabres,BUF,5,Los Angeles Kings,LA,3,,18145,2:24,0,,1,2026-08-08
2024-01-24,20232024,regular,Chicago Blackhawks,CHI,2,Seattle Kraken,SEA,6,,17151,2:29,0,,1,2026-08-08
2024-01-24,20232024,regular,Winnipeg Jets,WPG,0,Toronto Maple Leafs,TOR,1,OT,18972,2:31,0,,1,2026-08-08
2024-01-24,20232024,regular,St. Louis Blues,STL,4,Vancouver Canucks,VAN,3,OT,19003,2:26,0,,1,2026-08-08
2024-01-25,20232024,regular,Columbus Blue Jackets,CBJ,5,Calgary Flames,CGY,2,,16689,2:29,0,,1,2026-08-08
2024-01-25,20232024,regular,New Jersey Devils,NJ,2,Carolina Hurricanes,CAR,3,,18792,2:29,0,,1,2026-08-08
2024-01-25,20232024,regular,Anaheim Ducks,ANA,3,Dallas Stars,DAL,4,OT,18532,2:26,0,,1,2026-08-08
2024-01-25,20232024,regular,Philadelphia Flyers,PHI,0,Detroit Red Wings,DET,3,,19515,2:29,0,,1,2026-08-08
2024-01-25,20232024,regular,Chicago Blackhawks,CHI,0,Edmonton Oilers,EDM,3,,18347,2:23,0,,1,2026-08-08
2024-01-25,20232024,regular,Nashville Predators,NAS,3,Minnesota Wild,MIN,2,,18254,2:35,0,,1,2026-08-08
2024-01-25,20232024,regular,New York Islanders,NYI,3,Montreal Canadiens,MON,4,,21105,2:34,0,,1,2026-08-08
2024-01-25,20232024,regular,Boston Bruins,BOS,3,Ottawa Senators,OTT,2,OT,18722,2:37,0,,1,2026-08-08
2024-01-25,20232024,regular,Arizona Coyotes,UTA,3,Tampa Bay Lightning,TB,6,,19092,2:20,0,,1,2026-08-08
2024-01-26,20232024,regular,Los Angeles Kings,LA,1,Colorado Avalanche,COL,5,,18131,2:26,0,,1,2026-08-08
2024-01-26,20232024,regular,Vegas Golden Knights,VEG,5,New York Rangers,NYR,2,,18006,2:33,0,,1,2026-08-08
2024-01-26,20232024,regular,Florida Panthers,FLA,3,Pittsburgh Penguins,PIT,2,SO,18188,2:50,0,,1,2026-08-08
2024-01-26,20232024,regular,St. Louis Blues,STL,4,Seattle Kraken,SEA,3,OT,17151,2:27,0,,1,2026-08-08
2024-01-27,20232024,regular,Chicago Blackhawks,CHI,0,Calgary Flames,CGY,1,,18279,2:21,0,,1,2026-08-08
2024-01-27,20232024,regular,Arizona Coyotes,UTA,1,Carolina Hurricanes,CAR,3,,18718,2:30,0,,1,2026-08-08
2024-01-27,20232024,regular,Washington Capitals,WAS,4,Dallas Stars,DAL,5,OT,18532,2:36,0,,1,2026-08-08
2024-01-27,20232024,regular,Vegas Golden Knights,VEG,2,Detroit Red Wings,DET,5,,19515,2:23,0,,1,2026-08-08
2024-01-27,20232024,regular,Nashville Predators,NAS,1,Edmonton Oilers,EDM,4,,18347,2:21,0,,1,2026-08-08
2024-01-27,20232024,regular,Anaheim Ducks,ANA,3,Minnesota Wild,MIN,2,,19053,2:31,0,,1,2026-08-08
2024-01-27,20232024,regular,Florida Panthers,FLA,3,New York Islanders,NYI,2,OT,17255,2:35,0,,1,2026-08-08
2024-01-27,20232024,regular,New York Rangers,NYR,7,Ottawa Senators,OTT,2,,19262,2:29,0,,1,2026-08-08
2024-01-27,20232024,regular,Boston Bruins,BOS,6,Philadelphia Flyers,PHI,2,,19276,2:29,0,,1,2026-08-08
2024-01-27,20232024,regular,Montreal Canadiens,MON,2,Pittsburgh Penguins,PIT,3,OT,18377,2:28,0,,1,2026-08-08
2024-01-27,20232024,regular,Buffalo Sabres,BUF,5,San Jose Sharks,SJ,2,,17435,2:33,0,,1,2026-08-08
2024-01-27,20232024,regular,New Jersey Devils,NJ,3,Tampa Bay Lightning,TB,6,,19092,2:26,0,,1,2026-08-08
2024-01-27,20232024,regular,Columbus Blue Jackets,CBJ,4,Vancouver Canucks,VAN,5,OT,19002,2:44,0,,1,2026-08-08
2024-01-27,20232024,regular,Toronto Maple Leafs,TOR,4,Winnipeg Jets,WPG,2,,15225,2:24,0,,1,2026-08-08
2024-01-28,20232024,regular,Columbus Blue Jackets,CBJ,2,Seattle Kraken,SEA,4,,17151,2:28,0,,1,2026-08-08
2024-01-28,20232024,regular,Los Angeles Kings,LA,3,St. Louis Blues,STL,4,OT,18096,2:25,0,,1,2026-08-08
2024-01-29,20232024,regular,Nashville Predators,NAS,3,Ottawa Senators,OTT,4,OT,16284,2:38,0,,1,2026-08-08
2024-01-30,20232024,regular,Seattle Kraken,SEA,0,San Jose Sharks,SJ,2,,10988,2:20,0,,1,2026-08-08
2024-01-30,20232024,regular,Columbus Blue Jackets,CBJ,1,St. Louis Blues,STL,0,,18096,2:20,0,,1,2026-08-08
2024-01-31,20232024,regular,San Jose Sharks,SJ,2,Anaheim Ducks,ANA,3,OT,15654,2:34,0,,1,2026-08-08
2024-01-31,20232024,regular,Ottawa Senators,OTT,3,Detroit Red Wings,DET,2,OT,19515,2:26,0,,1,2026-08-08
2024-01-31,20232024,regular,Los Angeles Kings,LA,4,Nashville Predators,NAS,2,,17453,2:23,0,,1,2026-08-08
2024-02-05,20232024,regular,Colorado Avalanche,COL,1,New York Rangers,NYR,2,OT,18006,2:23,0,,1,2026-08-08
2024-02-05,20232024,regular,New York Islanders,NYI,3,Toronto Maple Leafs,TOR,2,,18365,2:26,0,,1,2026-08-08
2024-02-06,20232024,regular,Calgary Flames,CGY,4,Boston Bruins,BOS,1,,17850,2:31,0,,1,2026-08-08
2024-02-06,20232024,regular,Dallas Stars,DAL,2,Buffalo Sabres,BUF,1,,13221,2:36,0,,1,2026-08-08
2024-02-06,20232024,regular,Vancouver Canucks,VAN,3,Carolina Hurricanes,CAR,2,,18700,2:22,0,,1,2026-08-08
2024-02-06,20232024,regular,Philadelphia Flyers,PHI,2,Florida Panthers,FLA,1,,17340,2:22,0,,1,2026-08-08
2024-02-06,20232024,regular,Colorado Avalanche,COL,3,New Jersey Devils,NJ,5,,16326,2:36,0,,1,2026-08-08
2024-02-06,20232024,regular,Winnipeg Jets,WPG,0,Pittsburgh Penguins,PIT,3,,17086,2:24,0,,1,2026-08-08
2024-02-06,20232024,regular,Edmonton Oilers,EDM,1,Vegas Golden Knights,VEG,3,,18433,2:26,0,,1,2026-08-08
2024-02-06,20232024,regular,Montreal Canadiens,MON,5,Washington Capitals,WAS,2,,16959,2:29,0,,1,2026-08-08
2024-02-07,20232024,regular,Minnesota Wild,MIN,2,Chicago Blackhawks,CHI,1,,17230,2:31,0,,1,2026-08-08
2024-02-07,20232024,regular,Tampa Bay Lightning,TB,1,New York Rangers,NYR,3,,17208,2:24,0,,1,2026-08-08
2024-02-07,20232024,regular,Dallas Stars,DAL,4,Toronto Maple Leafs,TOR,5,,18517,2:31,0,,1,2026-08-08
2024-02-08,20232024,regular,Vegas Golden Knights,VEG,3,Arizona Coyotes,UTA,2,,4600,2:25,0,,1,2026-08-08
2024-02-08,20232024,regular,Vancouver Canucks,VAN,0,Boston Bruins,BOS,4,,17850,2:26,0,,1,2026-08-08
2024-02-08,20232024,regular,Colorado Avalanche,COL,2,Carolina Hurricanes,CAR,5,,18720,2:37,0,,1,2026-08-08
2024-02-08,20232024,regular,Washington Capitals,WAS,2,Florida Panthers,FLA,4,,17645,2:29,0,,1,2026-08-08
2024-02-08,20232024,regular,Calgary Flames,CGY,5,New Jersey Devils,NJ,3,,16374,2:30,0,,1,2026-08-08
2024-02-08,20232024,regular,Tampa Bay Lightning,TB,2,New York Islanders,NYI,6,,17255,2:19,0,,1,2026-08-08
2024-02-08,20232024,regular,Winnipeg Jets,WPG,1,Philadelphia Flyers,PHI,4,,18049,2:24,0,,1,2026-08-08
2024-02-09,20232024,regular,Edmonton Oilers,EDM,5,Anaheim Ducks,ANA,3,,17489,2:25,0,,1,2026-08-08
2024-02-09,20232024,regular,New York Rangers,NYR,4,Chicago Blackhawks,CHI,3,OT,19995,2:30,0,,1,2026-08-08
2024-02-09,20232024,regular,Pittsburgh Penguins,PIT,2,Minnesota Wild,MIN,3,,19329,2:43,0,,1,2026-08-08
2024-02-10,20232024,regular,Washington Capitals,WAS,3,Boston Bruins,BOS,0,,17850,2:25,0,,1,2026-08-08
2024-02-10,20232024,regular,St. Louis Blues,STL,3,Buffalo Sabres,BUF,1,,16726,2:28,0,,1,2026-08-08
2024-02-10,20232024,regular,New Jersey Devils,NJ,0,Carolina Hurricanes,CAR,1,OT,18997,2:31,0,,1,2026-08-08
2024-02-10,20232024,regular,Tampa Bay Lightning,TB,4,Columbus Blue Jackets,CBJ,2,,18876,2:32,0,,1,2026-08-08
2024-02-10,20232024,regular,Vancouver Canucks,VAN,3,Detroit Red Wings,DET,4,OT,19515,2:35,0,,1,2026-08-08
2024-02-10,20232024,regular,Colorado Avalanche,COL,0,Florida Panthers,FLA,4,,19304,2:23,0,,1,2026-08-08
2024-02-10,20232024,regular,Edmonton Oilers,EDM,0,Los Angeles Kings,LA,4,,18145,2:34,0,,1,2026-08-08
2024-02-10,20232024,regular,Dallas Stars,DAL,3,Montreal Canadiens,MON,2,,21105,2:29,0,,1,2026-08-08
2024-02-10,20232024,regular,Arizona Coyotes,UTA,4,Nashville Predators,NAS,5,OT,17507,2:36,0,,1,2026-08-08
2024-02-10,20232024,regular,Calgary Flames,CGY,5,New York Islanders,NYI,2,,17255,2:32,0,,1,2026-08-08
2024-02-10,20232024,regular,Toronto Maple Leafs,TOR,3,Ottawa Senators,OTT,5,,19679,2:25,0,,1,2026-08-08
2024-02-10,20232024,regular,Seattle Kraken,SEA,2,Philadelphia Flyers,PHI,3,,18926,2:35,0,,1,2026-08-08
2024-02-10,20232024,regular,Pittsburgh Penguins,PIT,1,Winnipeg Jets,WPG,2,,15225,2:14,0,,1,2026-08-08
2024-02-11,20232024,regular,St. Louis Blues,STL,7,Montreal Canadiens,MON,2,,21105,2:36,0,,1,2026-08-08
2024-02-11,20232024,regular,Vancouver Canucks,VAN,3,Washington Capitals,WAS,2,OT,18573,2:27,0,,1,2026-08-08
2024-02-12,20232024,regular,Seattle Kraken,SEA,1,New Jersey Devils,NJ,3,,14511,2:23,0,,1,2026-08-08
2024-02-12,20232024,regular,Calgary Flames,CGY,0,New York Rangers,NYR,2,,18006,2:22,0,,1,2026-08-08
2024-02-12,20232024,regular,Arizona Coyotes,UTA,3,Philadelphia Flyers,PHI,5,,18094,2:37,0,,1,2026-08-08
2024-02-12,20232024,regular,Minnesota Wild,MIN,5,Vegas Golden Knights,VEG,3,,18207,2:33,0,,1,2026-08-08
2024-02-13,20232024,regular,Tampa Bay Lightning,TB,3,Boston Bruins,BOS,2,SO,17850,2:48,0,,1,2026-08-08
2024-02-13,20232024,regular,Los Angeles Kings,LA,0,Buffalo Sabres,BUF,7,,13292,2:16,0,,1,2026-08-08
2024-02-13,20232024,regular,Vancouver Canucks,VAN,4,Chicago Blackhawks,CHI,2,,16452,2:22,0,,1,2026-08-08
2024-02-13,20232024,regular,Carolina Hurricanes,CAR,2,Dallas Stars,DAL,4,,18532,2:28,0,,1,2026-08-08
2024-02-13,20232024,regular,Detroit Red Wings,DET,4,Edmonton Oilers,EDM,8,,18347,2:27,0,,1,2026-08-08
2024-02-13,20232024,regular,Anaheim Ducks,ANA,0,Montreal Canadiens,MON,5,,21105,2:26,0,,1,2026-08-08
2024-02-13,20232024,regular,New Jersey Devils,NJ,4,Nashville Predators,NAS,2,,17159,2:27,0,,1,2026-08-08
2024-02-13,20232024,regular,Seattle Kraken,SEA,2,New York Islanders,NYI,1,SO,17255,2:35,0,,1,2026-08-08
2024-02-13,20232024,regular,Columbus Blue Jackets,CBJ,3,Ottawa Senators,OTT,6,,15203,2:34,0,,1,2026-08-08
2024-02-13,20232024,regular,St. Louis Blues,STL,1,Toronto Maple Leafs,TOR,4,,18307,2:20,0,,1,2026-08-08
2024-02-13,20232024,regular,Colorado Avalanche,COL,6,Washington Capitals,WAS,3,,17878,2:38,0,,1,2026-08-08
2024-02-14,20232024,regular,Minnesota Wild,MIN,3,Arizona Coyotes,UTA,1,,4600,2:41,0,,1,2026-08-08
2024-02-14,20232024,regular,Florida Panthers,FLA,5,Pittsburgh Penguins,PIT,2,,17967,2:30,0,,1,2026-08-08
2024-02-14,20232024,regular,San Jose Sharks,SJ,0,Winnipeg Jets,WPG,1,,13786,2:20,0,,1,2026-08-08
2024-02-15,20232024,regular,Seattle Kraken,SEA,4,Boston Bruins,BOS,1,,17850,2:22,0,,1,2026-08-08
2024-02-15,20232024,regular,Florida Panthers,FLA,4,Buffalo Sabres,BUF,0,,14277,2:24,0,,1,2026-08-08
2024-02-15,20232024,regular,San Jose Sharks,SJ,6,Calgary Flames,CGY,3,,16852,2:37,0,,1,2026-08-08
2024-02-15,20232024,regular,Pittsburgh Penguins,PIT,4,Chicago Blackhawks,CHI,1,,19423,2:19,0,,1,2026-08-08
2024-02-15,20232024,regular,Dallas Stars,DAL,9,Nashville Predators,NAS,2,,17159,2:30,0,,1,2026-08-08
2024-02-15,20232024,regular,Los Angeles Kings,LA,2,New Jersey Devils,NJ,1,,16105,2:23,0,,1,2026-08-08
2024-02-15,20232024,regular,Montreal Canadiens,MON,4,New York Rangers,NYR,7,,18006,2:45,0,,1,2026-08-08
2024-02-15,20232024,regular,Anaheim Ducks,ANA,5,Ottawa Senators,OTT,1,,16297,2:23,0,,1,2026-08-08
2024-02-15,20232024,regular,Edmonton Oilers,EDM,3,St. Louis Blues,STL,6,,18096,2:30,0,,1,2026-08-08
2024-02-15,20232024,regular,Colorado Avalanche,COL,3,Tampa Bay Lightning,TB,6,,19092,2:45,0,,1,2026-08-08
2024-02-15,20232024,regular,Philadelphia Flyers,PHI,3,Toronto Maple Leafs,TOR,4,OT,18646,2:33,0,,1,2026-08-08
2024-02-15,20232024,regular,Detroit Red Wings,DET,1,Vancouver Canucks,VAN,4,,18947,2:25,0,,1,2026-08-08
2024-02-16,20232024,regular,Carolina Hurricanes,CAR,5,Arizona Coyotes,UTA,1,,4600,2:27,0,,1,2026-08-08
2024-02-17,20232024,regular,Los Angeles Kings,LA,5,Boston Bruins,BOS,4,OT,17850,2:48,0,,1,2026-08-08
2024-02-17,20232024,regular,Detroit Red Wings,DET,5,Calgary Flames,CGY,0,,17854,2:40,0,,1,2026-08-08
2024-02-17,20232024,regular,Ottawa Senators,OTT,2,Chicago Blackhawks,CHI,3,,18888,2:28,0,,1,2026-08-08
2024-02-17,20232024,regular,Edmonton Oilers,EDM,4,Dallas Stars,DAL,3,OT,18532,2:32,0,,1,2026-08-08
2024-02-17,20232024,regular,Buffalo Sabres,BUF,3,Minnesota Wild,MIN,2,OT,19276,2:33,0,,1,2026-08-08
2024-02-17,20232024,regular,Washington Capitals,WAS,4,Montreal Canadiens,MON,3,,21105,2:31,0,,1,2026-08-08
2024-02-17,20232024,regular,Philadelphia Flyers,PHI,3,New Jersey Devils,NJ,6,,70328,2:47,1,"at MetLife Stadium (East Rutherford, NJ)",1,2026-08-08
2024-02-17,20232024,regular,Columbus Blue Jackets,CBJ,4,San Jose Sharks,SJ,3,,17435,2:33,0,,1,2026-08-08
2024-02-17,20232024,regular,Nashville Predators,NAS,5,St. Louis Blues,STL,2,,18096,2:25,0,,1,2026-08-08
2024-02-17,20232024,regular,Florida Panthers,FLA,9,Tampa Bay Lightning,TB,2,,19092,2:35,0,,1,2026-08-08
2024-02-17,20232024,regular,Anaheim Ducks,ANA,2,Toronto Maple Leafs,TOR,9,,19247,2:23,0,,1,2026-08-08
2024-02-17,20232024,regular,Winnipeg Jets,WPG,4,Vancouver Canucks,VAN,2,,18992,2:30,0,,1,2026-08-08
2024-02-17,20232024,regular,Carolina Hurricanes,CAR,3,Vegas Golden Knights,VEG,1,,18355,2:30,0,,1,2026-08-08
2024-02-18,20232024,regular,Arizona Coyotes,UTA,3,Colorado Avalanche,COL,4,,18133,2:50,0,,1,2026-08-08
